frame_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,genre
u6sHYUss.31,0.49844906,0.09421203,0.11739311,0.008292732,3912.376999244728,3941111.689705477,3927.448917128228,672457.3934404934,8023.670708955224,11684725.643991116,0.0822779934035181,0.0059960052335052,-5.070736e-07,0.004537911,125.0,-239.09523,97.46427,-9.904378,64.21652,-1.3620145,31.15797,-5.2867613,13.508495,-5.963648,-5.487863,-8.696109,-1.9587541,-5.5203547,-10.996423,2.0248172,-6.6996326,-9.02177,-11.332219,-2.808991,-4.300633,8994.336,3135.5662,882.3798,311.59787,364.151,493.16013,197.57669,122.606125,110.629875,93.16516,84.319405,73.613106,60.986557,81.13776,158.63736,71.43186,67.32114,77.702034,119.26706,106.5924,house
50JUwlzI.48,0.39972505,0.07733892,0.0006209891,2.3037606e-07,2646.096432174373,1296219.3173337416,4192.6772762651935,1302936.1355373238,5184.503424657534,12304089.907522516,0.04345703125,0.0001244109515185,-1.0979423e-07,6.974899e-08,133.92857142857142,-702.9869,165.84921,7.631886,-1.8933632,-6.279191,5.4919333,-9.898626,-4.3535104,-16.148205,1.6370696,2.0078027,8.5156355,-9.568516,-7.410126,-7.812206,6.7266192,-7.98493,-6.635685,-6.4248056,-3.2156174,5574.212,1091.711,141.19693,28.619896,32.045624,22.261915,32.941936,13.795755,18.958284,20.812838,17.412386,18.067677,16.524525,19.140806,16.31909,22.42587,16.800297,16.486212,22.031689,22.04345,techno
OF2ZHEsa.15,0.7325976,0.040272195,0.18914935,0.0044827135,3032.7648272101314,542646.5470318168,3563.1856175200023,260170.6041791495,6515.3251599147125,2194702.8393669785,0.0493538862606609,0.0005037928119009,-0.00010748046,0.0030171068,137.1951219512195,-111.4125,132.3698,-43.0885,57.273727,5.7861667,29.575596,1.8871692,12.510017,6.819095,8.716768,4.0002484,9.786974,2.2839868,9.523974,0.7314328,2.5299315,-4.6499515,0.6296235,-0.33634254,0.68757534,484.97046,342.2722,79.1072,37.172665,75.722466,33.157104,47.620342,33.198063,59.36301,32.403664,50.483303,35.190933,31.72474,26.463482,28.937508,16.593468,21.725386,21.059692,21.34787,20.353897,metal
oQjRxGZy.6,0.46673042,0.09601528,0.05780836,0.00030743948,2177.265111290682,1276775.706505538,2885.2775730349103,876263.1387154871,4677.305437100214,8168486.36439741,0.0349449043843283,0.0007481255431309,3.4137367e-05,0.0003756343,165.44117647058823,-282.9289,170.1014,-25.38691,44.253956,3.2528594,23.580465,-13.687693,11.375249,-0.8133535,-1.9453557,4.383939,-3.163044,9.049472,-5.3308635,6.8559103,-3.2420423,-0.60806495,1.10736,0.45582676,-1.9923213,2001.4124,918.4147,390.1374,480.9902,435.28806,277.69186,242.90288,197.84251,225.38335,114.19819,86.00225,71.16392,71.836296,71.50737,77.400444,48.96614,49.763275,49.162304,48.92209,42.52797,reggae
Xfgz5h9j.54,0.7232241,0.03518842,0.41209888,0.0023794898,4396.653996263676,150738.15789169457,4694.697150081168,37830.88534157369,9860.141257995736,381067.0101301338,0.0618139075826226,0.0004988748776727,-4.1165655e-05,0.013022073,114.79591836734694,3.2611523,111.17241,-28.536259,54.76489,-15.485639,35.132866,-16.801437,22.585293,-11.742347,18.382654,-7.525499,17.116533,-1.0276921,15.17231,1.4842644,10.513685,1.9404159,5.4547596,1.1525692,2.5564532,197.57802,80.784,67.00034,77.57811,56.622,44.848747,59.584057,40.923874,53.936596,30.339684,30.85252,18.439337,22.531088,26.182802,26.946781,31.121794,42.36154,36.021538,61.966858,42.57326,gabber
ZGTvQcsX.13,0.413499,0.107239105,0.32830256,0.025361726,2875.5963566796586,902147.3957217304,3675.9228185000143,385903.2614831695,6273.803971215352,5446397.984618757,0.0434497434701492,0.0004520410645096,0.00030471908,0.038411982,170.45454545454547,-100.489044,132.7552,-22.80168,33.051094,-12.539026,20.187326,-10.877236,17.426392,-4.3909526,7.4154334,6.601567,7.14829,9.806938,4.7185197,-3.0405736,0.92236865,2.449095,-3.0208364,-4.520213,-0.47104552,6170.6143,607.1707,608.2721,623.12134,323.58408,353.27216,191.8815,191.5761,106.819595,104.146736,80.080086,89.82164,60.096394,83.917755,84.24075,59.375095,75.837555,65.29598,53.331665,102.88581,reggaeton
u6sHYUss.49,0.36731264,0.08686311,0.15491869,0.0009081302,1904.220555054359,108944.02794875442,2165.82808274868,148173.23008856634,3197.444696162047,611838.4083304115,0.0489301539179104,0.0001597818903262,6.4831315e-06,0.0034640853,125.0,-158.66678,197.42801,-63.172012,-1.4406761,-13.767376,-1.8751762,-35.322445,-5.496835,-13.894015,-18.082907,-1.5478232,-7.027128,-1.5937221,-1.5795654,-3.224819,-2.5025156,-5.4811196,-3.674646,-3.1882162,-1.3218645,523.9907,275.00662,168.996,229.06625,241.86261,109.74972,107.98546,95.08657,56.35042,49.4761,76.929565,71.17928,50.817696,53.72221,41.696735,50.760796,47.551136,40.300724,55.218407,38.946854,house
TFzi4Ywp.9,0.48077944,0.09295792,0.26642263,0.014247144,3024.400611132492,1066919.663067661,4013.68444574502,335253.3751712079,6229.9773454157785,5348047.889362169,0.0434986757062899,0.0007109034994193,0.00026279764,0.019119646,93.75,-103.9796,133.21751,-17.967327,31.55,-5.1308346,9.6983595,-5.2084503,14.345304,-7.2262497,13.963147,0.13643616,14.991855,-5.220346,4.9953084,-0.08663869,9.602223,-4.1099324,1.5192074,-1.4648676,0.54403967,4632.591,748.2458,375.4386,342.44376,225.83769,313.6847,126.74685,139.33461,153.16768,133.23848,151.10124,147.495,68.73331,74.742805,74.24965,98.80704,65.530464,73.7218,74.37315,66.409035,reggaeton
KuYp2IzH.42,0.75911856,0.029713959,0.21619572,0.0028548988,2536.954486775121,413344.753231156,3425.41413954897,203894.6698507777,5753.28158315565,2462353.444256701,0.0102424540245202,3.944873911702272e-05,0.00010889114,0.004039172,170.45454545454547,-131.29056,155.14938,-36.993477,52.075836,-12.699604,34.753483,-7.313723,21.974226,-2.7146828,12.648054,5.693177,3.8650072,9.330621,-2.451293,9.136689,-3.0959547,8.364267,-1.5587193,6.6540627,0.30023098,2826.5251,301.3275,229.41531,164.01363,153.42807,99.10358,111.48282,96.947586,66.439,91.21884,33.87322,68.21992,38.31085,37.251534,38.115284,24.290667,33.43023,15.864327,16.516201,21.20174,gabber
8iMsYrzU.5,0.48639736,0.09743948,0.18157567,0.013007161,4013.346611992948,3360162.1061888067,4477.035129015574,714548.9527425206,8668.226945628998,13014677.944905927,0.0707393556769722,0.0046205457481113,0.00014390149,0.010859251,170.45454545454547,-156.95743,101.44105,2.2092881,39.50423,-4.797312,33.08548,-4.095888,9.72182,-1.4290015,10.405181,-2.2163763,5.1134315,-1.1809003,5.3935585,-3.6051803,0.1037787,-3.8720448,5.009398,-1.3136145,0.50032866,5478.31,1414.4545,497.92355,554.6634,328.5361,271.86002,262.16183,158.95456,218.52077,128.51622,128.93571,90.76679,101.783104,89.86656,90.996735,87.59486,69.84708,47.802704,41.491253,36.041218,reggae
4yLlgBbj.38,0.39037284,0.09098151,0.19041833,0.004566477,4667.272707412333,1126860.2314334838,4051.924220150467,236776.5510958676,9235.024653518123,1666207.4181438696,0.1205731942963752,0.004571751465909,5.9049515e-05,0.0061885426,104.16666666666669,-112.18068,91.18953,-61.897945,42.075943,-54.908516,25.724628,-22.10147,11.692537,-9.385503,7.499585,-2.7197742,8.443639,6.30294,3.061403,7.762388,3.7281415,10.898371,8.251372,8.979665,8.6993685,2788.5737,634.46375,525.27673,305.35782,344.19556,201.27005,130.46426,189.52663,131.26848,208.2456,220.33214,242.30061,168.31793,191.6572,169.28233,196.78099,163.04277,154.66222,189.76028,142.88815,pop
pMCA5zgX.41,0.48582318,0.09365088,0.46525773,0.004383876,3195.4412626085013,2666394.337350934,3896.784379982644,868156.9834779402,7195.3125,12850525.292760529,0.0439057502665245,0.001569050929749,0.00012891769,0.02434003,130.8139534883721,-84.9695,117.151566,6.3343253,71.269,-12.473087,37.88701,0.66383296,18.833351,-0.64081585,4.618145,0.8087925,5.8645244,0.93587756,1.7730206,-1.2689946,-1.1508516,-3.4005406,1.8226454,-3.2258637,-0.95144576,9268.038,1322.5001,1529.4209,321.52704,197.84889,92.495766,170.30234,101.40028,100.571045,49.187912,95.10338,35.70664,53.942375,35.398243,43.81429,28.255268,37.145203,24.849422,35.399563,31.930761,house
emVU5T8X.26,0.5965079,0.067785524,0.34140536,0.0072953035,3463.4906971797013,1534234.571025806,4108.029545539133,590291.082648778,7755.463752665245,6200611.315866969,0.0503700109941364,0.001743488639196,-0.00012830505,0.01178259,144.23076923076923,-65.71404,121.358185,-20.845598,50.33244,-16.080153,26.97854,-2.5243576,19.07501,1.7568152,10.887005,-4.196055,11.757043,1.3538204,8.083736,-3.0603907,7.858786,-3.7852006,4.6153073,-4.3046355,1.0815029,2729.2007,719.6876,623.2384,214.92877,266.98398,146.75977,181.49405,65.2596,125.0952,61.02284,55.57283,66.54391,75.25932,47.532185,38.058193,43.709347,60.26468,46.191128,37.970463,38.578506,techno
BBz9dYSY.47,0.4050174,0.0723233,0.24424724,0.0013952957,3027.923573404314,183502.7465678614,3363.2602379318714,83240.35095422818,5930.68696695096,770386.5651982765,0.0699220832222814,0.0003458346181407,3.2461656e-05,0.009133028,117.1875,-47.747578,148.2978,-55.74925,45.20365,-9.055135,20.11219,-14.372827,9.479644,-6.9253545,6.970334,-6.810753,8.209914,-6.2812037,6.395052,-3.5131097,8.54034,-6.17766,3.3509796,-8.175011,2.3605597,341.33713,200.61206,72.50498,61.56185,163.23703,200.66805,40.706123,53.033424,38.733654,32.073036,27.40842,51.01719,29.028101,23.92675,39.677456,23.763597,48.00897,34.423264,36.94783,40.500164,metal
QsdrtvgD.12,0.5065629,0.07918169,0.32204765,0.006264543,3444.916042074301,2547661.9105227627,3986.693427040985,556996.0635917116,7559.668176972282,7229395.413530871,0.0532028751332622,0.0028501310482092,0.00010516375,0.01130385,92.21311475409836,-71.99863,129.13692,-15.163829,50.047874,-14.303445,29.826494,-6.171223,14.931614,-2.1527295,9.460713,-3.3847072,8.122304,-4.049525,6.503602,-0.8111557,5.017938,0.64104897,4.2910767,-1.359199,4.664482,2282.9968,1133.2194,531.98773,252.10962,259.78043,210.55717,141.52962,112.49535,115.9024,62.95627,78.24259,74.11454,91.25712,68.99817,49.65978,55.76853,69.20055,48.907116,43.872726,50.240005,reggae
fEzJSLnJ.15,0.6744586,0.053564988,0.1022214,0.003977284,5421.253255237092,4759353.480643854,4722.512232271742,469939.01094857993,10667.910447761196,8796840.021764511,0.1130907266124733,0.0117679941602773,-3.212782e-05,0.0035232797,133.92857142857142,-216.11797,52.85895,-15.041082,68.02188,-0.24224047,35.10644,4.4029226,22.288437,1.8499143,14.073141,-0.12459937,18.172539,-0.9920855,9.738743,-5.335428,6.78088,-1.3915958,5.9583874,-8.224633,0.3635009,5035.9473,1400.8302,588.90015,359.54694,295.4229,156.448,126.067345,125.22828,141.05057,80.220764,98.76684,81.932945,104.018936,70.59142,68.2256,63.829933,70.029785,35.671726,45.956627,49.505795,house
X4KzUPbH.23,0.4852438,0.091979176,0.09059197,0.0015621826,3544.10866465482,2991459.1312648244,3470.097055982394,718684.2428376535,7123.800639658849,9806854.176040368,0.0747549223747334,0.0033965006506381,1.9445248e-05,0.0028327121,92.21311475409836,-208.16531,130.39601,-30.05293,62.33879,-10.759462,26.833328,-18.99798,12.6487875,-8.758025,-11.610529,7.9410844,-5.7760477,-3.1486762,-8.29849,-0.9209303,-7.0493937,-2.6346986,-4.9004407,-5.8451195,-6.3942585,5387.3022,1123.5902,697.9699,540.3879,596.6168,357.41577,250.09381,242.72745,88.48941,299.39694,153.93776,120.377525,175.78017,130.68846,123.0075,97.890045,125.488304,61.808384,117.42862,68.51002,pop
nTFSVl0Z.11,0.5262536,0.0637923,0.33830366,0.009902163,3337.95671828184,1081573.310874476,3979.818843918109,357911.62700521364,7448.027718550106,4030272.1816177424,0.0495392040911513,0.0014483935563267,-0.00023161333,0.010293367,137.1951219512195,-63.15855,127.740204,-29.62278,51.919357,-12.526401,33.26334,-7.7036,16.190836,-1.7786644,11.718801,4.054824,14.156889,-0.824515,7.0452175,4.279879,9.014405,1.4060951,1.9280704,-5.5643234,0.31208298,2176.2683,824.13025,210.6174,282.88766,171.32922,119.36653,87.47255,41.412895,67.419235,83.83579,89.26345,98.761345,69.54376,53.3558,150.22832,72.103264,98.082825,48.432228,27.391632,23.734373,techno
pcHvo1eM.10,0.57546407,0.07781862,0.3561091,0.016477428,3446.3545042539395,1807222.639644886,4217.644800875615,877157.1345460862,8206.873001066098,10023369.444833755,0.0485345315831556,0.0010319063349483,-0.00046120147,0.01751723,122.28260869565216,-73.54419,124.42849,-7.1297007,34.10611,-9.661374,34.70964,-10.589591,18.710526,-0.5264901,14.52919,2.0769925,13.036976,3.7358947,3.588942,1.2159679,4.2695746,-6.0401454,10.062768,-0.35743088,-0.7150596,5584.469,915.60254,566.2456,632.4399,500.30865,150.03885,171.39319,110.88641,108.89944,136.69981,134.90572,100.640045,74.0087,68.01499,62.559566,63.740498,69.41724,52.8442,52.692394,58.191273,reggaeton
6wCwus6X.34,0.59077555,0.07125362,0.22521341,0.0017234854,3575.802535869318,2142807.053243421,3545.548646131597,606044.0648725475,6863.23960554371,6559470.006188596,0.084468491804371,0.0026707984571949,-2.5338291e-05,0.009851118,90.7258064516129,-67.03856,130.41481,-56.001617,47.672874,2.1170497,31.536266,-8.3698635,19.02801,-0.46998906,13.691068,5.176279,9.08376,-4.8297396,8.164897,-4.5071244,3.9804776,-3.67462,0.71675986,-3.1304572,4.193725,1207.8291,1388.6056,460.65942,288.9598,248.07428,153.47078,100.87685,90.95975,94.34946,64.799736,83.17311,83.266594,45.343067,47.455376,49.90965,50.99965,48.08226,48.118885,47.732178,37.776894,metal
yYWCZjZS.39,0.48365897,0.086313464,0.14619943,0.006083265,3731.9945575322295,3097777.954141318,4762.271670299302,917715.4835020268,8645.888859275054,15595099.16162162,0.0494017773853944,0.0018483914612773,-0.00014294792,0.004702599,137.1951219512195,-187.92516,113.14435,20.343985,44.19304,-3.3703232,32.92088,-1.5869925,11.604235,-3.1945179,9.314525,-10.407603,13.19671,-2.427048,9.670198,1.1582456,5.472652,-6.5424147,5.191047,-4.225662,-2.8900166,5042.839,1017.67126,931.52277,380.2697,245.05037,173.30003,107.90546,151.93768,129.97533,99.57701,85.193794,59.37225,80.07639,58.02211,99.08644,56.429127,39.75854,44.30309,62.059204,67.18234,hiphop
T0IoYBCY.22,0.42820644,0.0961782,0.18302236,0.0017283468,5027.905697160732,639935.7299018496,4628.44353744665,96006.66723853552,10692.94709488273,1010552.0553616964,0.1015666644456289,0.0015176933538099,-4.8024685e-05,0.0033318177,152.02702702702703,-97.13175,106.54164,-30.336298,51.870827,-39.16306,52.002377,-31.94741,15.553828,-6.827237,6.616416,-10.095428,3.8875337,0.07977933,0.54520243,5.936712,-0.008213588,6.4966207,2.7947342,5.679363,1.5080696,941.76135,296.9679,481.14856,181.56938,272.64374,241.99661,131.82712,87.42391,119.678535,84.540245,137.53926,189.13367,85.76465,68.4834,126.00641,61.52109,94.83137,38.165794,82.65807,41.487923,hardstyle
fTe0GoAu.55,0.67045254,0.051378407,0.010489088,2.9093731e-05,451.18922000005983,222068.39978035568,1499.7985384462866,566905.5332328363,516.2259615384615,1782010.2307923448,0.0079220502804487,1.0654673146856687e-06,3.1757435e-07,2.5699558e-06,144.23076923076923,-687.8633,159.86862,92.04903,64.90773,49.972885,34.140568,24.059082,14.0021,4.046111,-1.8680236,-6.7863283,-11.084643,-9.713372,-5.840203,-5.9291983,-8.329378,-9.336302,-6.438147,-1.5425873,-1.500105,2236.639,614.2686,192.68419,70.323364,54.777344,24.104736,12.251958,8.409979,9.771973,7.9613113,12.662652,13.655142,13.423884,9.358591,6.997089,9.501986,9.826231,9.708449,9.958599,11.772019,metal
T5jaFsYk.54,0.5233975,0.09706794,0.22515513,0.0042475364,1846.4229050156728,160561.40189871754,2013.8339253978584,166680.23778612324,3768.6900319829424,538540.6184887249,0.0274822178171641,0.0001987055082982,2.879316e-05,0.0014671311,156.25,-173.96936,187.78142,-72.137375,33.313244,51.17615,3.2518215,8.672494,11.5739565,2.059375,6.5455184,2.7466505,1.3183138,0.9316149,-3.1546295,3.4269729,-1.6154057,-2.175743,-0.36048436,-8.245576,-4.804008,1024.6582,389.7191,153.9344,212.21814,384.2822,132.94173,32.628418,23.89069,58.886677,24.891941,23.099806,22.727734,17.927446,24.042448,23.036835,17.933977,17.462774,24.38693,18.485306,17.986609,metal
Ed2C97iD.24,0.40699244,0.0908006,0.19322614,0.007902352,3180.403846890691,1730093.0503399067,2976.029671204245,534125.9696240908,5778.268256929638,5264883.296916485,0.0864590968150319,0.0031877345960689,-9.189585e-06,0.01220182,122.28260869565216,-126.556206,141.03905,-64.00992,40.858166,-13.850136,12.723745,-22.683285,-9.251046,1.1813229,4.863763,-11.479575,-2.3273034,-0.09458042,-1.3593812,-0.8258146,1.6754434,-4.796571,-4.533827,-1.1653678,-3.5913107,4043.6855,1515.6398,716.3317,636.3018,431.7494,258.0033,154.08229,280.25687,166.70319,100.78913,119.590485,103.57351,118.22353,73.49174,69.11669,67.12536,65.47434,54.73232,55.153027,48.540684,house
tcpRL0Rx.11,0.6855605,0.048080362,0.4766398,0.022386812,2676.9795802145013,1834584.5112595924,3588.178070392096,724382.0400241744,5874.816764392324,11429990.039427444,0.0301620385794243,0.0005841410686141,-0.0003493743,0.008371239,137.1951219512195,-104.21896,129.92789,-7.6789474,54.29552,-10.590675,35.036434,-0.75854826,15.364089,12.72163,8.188141,8.328101,8.311991,5.1173797,7.2621365,3.4926689,7.063826,2.8066947,4.290193,3.3740551,5.261901,5289.662,1145.7592,885.1274,645.5472,171.57794,173.10417,105.80771,63.50014,138.62221,40.37336,48.98305,43.53147,61.6958,42.652756,38.32845,41.683643,30.246305,44.181,38.65649,35.3841,techno
MX1x8Ieh.16,0.56479144,0.082216136,0.35757673,0.012311915,5509.571380113907,1023277.710870818,5724.842978134577,260189.9982772293,12348.714019189763,5029199.095437125,0.0766372517990405,0.0006020079126831,4.602699e-05,0.024797391,95.33898305084746,-42.101192,81.701965,6.1589217,59.08111,-3.8465657,29.195917,4.14092,9.151817,-12.463976,17.55181,-8.876883,20.622385,-12.783963,12.513901,-3.7094624,15.442172,-6.9659724,18.579062,-6.99058,10.874042,3331.4885,647.4876,453.30222,154.58485,186.65385,145.0959,121.49995,102.10295,100.3124,68.34789,47.537804,56.420692,52.12149,68.53081,40.085136,69.18987,41.090656,35.48489,30.385294,47.69428,hiphop
4X6YIBjA.3,0.5232523,0.06535299,0.17499395,0.0013076551,2208.219131942322,788758.1417879403,2863.5527067179737,506500.7388154863,4642.6739072494665,4820577.559416783,0.0422816164712153,0.0005216879200842,3.205196e-05,0.0029147314,148.02631578947367,-131.63892,181.20477,-39.30618,45.128605,-7.4744377,28.501331,0.78761667,6.2787056,1.1972921,9.087497,7.2992487,8.136852,0.97313446,-1.4580091,-3.689323,3.524259,-0.9210415,-0.70888543,-3.2733417,-0.28114808,2102.2915,753.20135,124.926254,210.54434,195.2028,91.23073,96.854645,63.979874,56.705124,29.542515,42.377182,31.747213,31.558556,44.644455,41.033707,31.299137,30.063622,26.071075,29.19766,22.758545,techno
Y5ZmU4yl.47,0.48515198,0.0706577,0.16553433,0.0019228384,4055.823659734255,1112139.476474813,4399.721810371712,749168.6321382319,8981.559834754797,7935905.811476772,0.0901217267457356,0.0011743711245175,1.342241e-05,0.007119692,133.92857142857142,-65.570595,131.06741,-34.27353,32.829353,-21.545164,18.58622,-23.776274,18.680754,-13.753396,10.114777,-17.833323,11.293415,-13.505327,4.1190515,-8.808692,6.632017,-11.7245655,3.9957929,-6.146508,2.0413628,635.27905,571.1747,279.60794,105.05033,110.585655,59.232048,57.003597,84.60603,50.43609,52.22656,47.617172,52.386887,33.942673,35.075752,30.082289,44.005505,33.911655,31.913193,31.030224,23.631117,rock
hts2ZOei.5,0.3968321,0.07830958,0.18828878,0.0014120366,4163.130020924116,310786.37191459665,3565.833796053403,149471.24575733583,8147.554637526652,1246169.8826590637,0.1149584804770788,0.0004064306097114,-9.4709585e-06,0.006567061,127.8409090909091,-72.10113,109.14064,-80.62952,43.0085,-37.63345,15.830661,-42.63384,-4.82462,-11.458913,-0.49379367,-16.769335,-6.7640023,-25.0476,-10.416834,-13.617883,-3.2603798,-11.241699,-2.7836912,-6.65096,-1.7396146,1034.1919,161.46841,220.83237,164.1893,68.85471,97.25334,80.21204,90.4607,46.06199,40.45995,47.91367,35.345974,37.53512,63.00539,81.35611,36.717335,41.800922,63.100792,56.983475,42.773216,house
3pAqUpi1.21,0.55181247,0.07461902,0.12823018,0.0007413714,2678.9249433438245,218827.2685419841,2904.756048131013,138893.98469462746,5453.891257995736,1221429.7541666478,0.0569571228678038,0.0002601390459184,-3.202321e-05,0.0018212936,152.02702702702703,-141.08733,161.64978,-65.83604,60.6433,-2.8636086,38.3424,-4.562473,10.2396345,1.883172,3.8123605,1.5778924,-9.929819,7.6622405,-1.1516569,7.0877986,-6.5805697,3.6888883,2.0960422,3.0283625,-2.5018356,503.1869,267.64865,94.764404,107.90562,129.68437,98.65462,66.91347,53.15694,49.72996,31.197311,25.637844,25.568186,28.871872,57.760376,46.17374,24.35366,19.185678,33.405483,27.252977,22.507446,rock
